id_transaccion,id_cliente,monto,fecha,id_tienda,id_clientes,edad,preferencias,geolocalizacion,Timestamp,ingresos,puntos_lealtad,gastos_mensuales,pais,ingresos_norm,puntos_lealtad_norm,gastos_mensuales_norm,segmento_cliente,monto_mxn,monto_eur,PC1,PC2,PC3,cluster
136,28,7396.58,2019-09-06,19,28,57,videojuegos,México,2012-10-15,25644.82,7902.0,8062.11,Corea del Sur,0.5032121409903009,0.7904371311393418,0.8043767549811404,Premium Senior,127812.9,6346.27,1.2923252299510068,-1.2884806342424349,-0.07376293248118888,2
137,42,1786.92,2001-04-30,2,42,26,teatro,Estados Unidos,1986-04-21,16171.03,6467.0,7682.1,Desconocido,0.30974053317987055,0.6468940682204661,0.7659796116534284,Básico,30877.98,1533.18,-2.093309512621981,-2.0835615827563556,0.5939242261562564,3
138,3,6181.19,2005-11-06,7,3,30,acampar,Japón,1985-08-13,36744.61,7600.0,3094.07,Japón,0.729889554956426,0.7602280684205261,0.3023937968016021,Estándar Joven,106810.96,5303.46,0.39963170681938454,0.378336325928692,-1.2253161789643339,2
139,28,9303.19,1985-10-02,7,28,57,videojuegos,México,2012-10-15,25644.82,7902.0,8062.11,Corea del Sur,0.5032121409903009,0.7904371311393418,0.8043767549811404,Premium Senior,160759.12,7982.14,2.4449632852278933,-1.2296535372199795,-0.11219118795381429,2
141,19,4813.3,1994-04-02,6,19,79,lectura,Botsuana,1992-12-04,46451.23,4930.0,2417.43,Argentina,0.9281159646409219,0.493147944383315,0.2340244300447719,Estándar Senior,83173.82,4129.81,-0.5010346124767555,2.3943143668357987,-0.8748750738845699,0
143,67,5347.575,1990-08-23,15,67,66,deportes,Afganistan,2021-05-03,36324.19,4202.0,5285.25,Nicaragua,0.7213038323094536,0.4203260978293488,0.5237960033667346,Estándar Senior,92406.1,4588.22,-0.07797124498082345,1.0506815562107532,0.3264233583005195,0
144,33,5254.64,1984-11-04,4,33,47,mamposteria,Australia,1999-12-02,26890.4,6081.0,5096.815,Ucrania,0.5286490954991634,0.6082824847454236,0.5047560683572416,Estándar Senior,90800.18,4508.48,-0.1010747577739237,-0.27848577124790025,-0.2860883342320296,1
145,66,5347.575,2013-02-11,8,66,59,"comida,viajes",Israel,1987-07-01,49377.04,4930.0,319.78,Japón,0.9878661981639192,0.493147944383315,0.022072724296567682,Estándar Senior,92406.1,4588.22,-0.23772132126551435,2.8731560507053806,-1.3630848754805167,0
146,66,5347.575,2009-01-20,15,66,59,"comida,viajes",Israel,1987-07-01,49377.04,4930.0,319.78,Japón,0.9878661981639192,0.493147944383315,0.022072724296567682,Estándar Senior,92406.1,4588.22,-0.23772132126551435,2.8731560507053806,-1.3630848754805167,0
147,45,5347.575,2000-07-12,3,45,74,porrismo,Estados Unidos,,18247.94,6601.0,6962.73,Japón,0.35215472190239455,0.660298089426828,0.6932927007940926,Estándar Senior,92406.1,4588.22,0.021019890645524963,-1.1631880691208365,-0.18312908124804378,1
148,85,5347.575,2009-03-24,5,85,45,herreria,Francia,2023-01-01,31357.85,4930.0,2975.83,Estados Unidos,0.6198823542385598,0.493147944383315,0.29044653692141825,Estándar Senior,92406.1,4588.22,-0.1226161340476812,0.782334065433243,-0.5347512455268748,0
150,75,5347.575,2015-12-20,17,75,87,geografia,Egipto,2024-09-29,45447.92,3235.0,1154.26,Corea del Sur,0.9076265935621579,0.32359707912373714,0.10639063215191127,Estándar Senior,92406.1,4588.22,-0.22790851039134616,3.1102771220032923,-0.8115070478497416,0
152,88,4417.38,2001-03-25,20,88,85,carpinteria,Costa Rica,2023-10-12,18414.42,9159.0,2215.83,Desconocido,0.35555453900497763,0.9161748524557367,0.2136542711150944,Estándar Senior,76332.33,3790.11,-0.6613730515639017,-0.6253197265207532,-2.693020049116226,2
153,51,1828.39,2021-05-31,11,51,88,manga,Costa Rica,,36396.76,2340.0,7773.72,Desconocido,0.7227858405214578,0.2340702210663199,0.7752371213812908,Básico,31594.58,1568.76,-2.1553843540974857,1.0879545061408598,1.6444019008211175,3
154,62,5586.76,2002-09-24,3,62,45,carpinteria,Canadá,2000-12-31,5600.87,7719.0,7628.95,Afganistán,0.09387910390885026,0.7721316394918476,0.7606092051697361,Estándar Senior,96539.21,4793.44,0.2265572327530145,-2.8386428419591136,-0.2023104195306863,1
155,15,5347.575,2012-11-25,3,15,27,series,España,2009-04-18,7389.32,9865.0,2347.66,Ucrania,0.130402427413864,0.9867960388116435,0.22697469795884134,Estándar Joven,92406.1,4588.22,-0.050858983283948445,-2.259969735565032,-2.4790049238953884,2
156,24,3863.28,2013-02-10,16,24,52,la uas,Sudafrica,1996-07-17,45732.16,5431.0,1743.06,Canadá,0.9134312788891535,0.5432629788936681,0.16588442966081057,Estándar Senior,66757.48,3314.69,-1.0812008805246067,2.0424034809508798,-1.0049684236925334,0
157,87,4228.0,1986-01-30,15,87,29,porrismo,Palestina,2008-01-10,25644.82,1007.0,9830.81,Argentina,0.5032121409903009,0.10073021906571972,0.9830905451543573,Estándar Joven,73059.84,3627.62,-0.6173165371750078,-0.4266492812268515,3.164692929139165,1
158,91,2455.24,1995-03-23,18,91,18,beisbol,Colombia,2013-09-09,11311.42,4930.0,5572.91,Canadá,0.21049867115510054,0.493147944383315,0.5528618759744282,Básico,42426.55,2106.6,-1.7498888203801104,-1.6796798840299214,0.43278536587550126,3
159,98,5347.575,1998-11-21,9,98,55,pintura,México,2002-12-17,14510.2,71.0,3100.52,Canadá,0.2758234366008038,0.007102130639191758,0.3030455206364058,Estándar Senior,92406.1,4588.22,-0.12731939157440017,0.7710759274298896,0.8944573990552092,0
160,47,5347.575,,17,47,77,manga,Alemania,2000-09-07,14066.86,1075.0,5245.62,Canadá,0.26676964687075105,0.10753225967790336,0.5197916908747547,Estándar Senior,92406.1,4588.22,-0.06388777638875907,0.26479287761647186,1.053412245003451,1
162,71,822.0,1996-02-26,3,71,61,acampar,Perú,1985-10-06,26522.74,4080.0,1198.73,Rusia,0.5211408257013757,0.4081224367310193,0.11088399012613129,Básico,14204.16,705.28,-2.911694987602563,1.0533574022270424,-0.9358016445642662,3
163,58,8416.04,2024-05-20,4,58,40,herreria,Canadá,2009-02-28,4783.93,7548.0,7312.84,Corea del Sur,0.07719573903748908,0.7550265079523857,0.7286686747170559,Premium Senior,145429.17,7220.96,1.9297013328863883,-2.7566540582264554,-0.26731398587663313,2
164,53,8952.95,2013-12-09,8,53,33,programar,Perú,2007-09-05,26447.36,2917.0,3592.23,Desconocido,0.5196014323016116,0.2917875362608783,0.3527291061885472,Premium Joven,154706.98,7681.63,2.0722143386219143,0.7415901919249852,0.3398540239919244,0
165,75,3509.8,2023-03-10,17,75,87,geografia,Egipto,2024-09-29,45447.92,3235.0,1154.26,Corea del Sur,0.9076265935621579,0.32359707912373714,0.10639063215191127,Estándar Senior,60649.34,3011.41,-1.3389326670368167,3.0535738702252875,-0.7744661745830907,0
166,54,5347.575,2008-10-12,6,54,75,series,Costa Rica,2009-12-08,26311.56,9241.0,3529.69,Afganistán,0.516828155256136,0.9243773131939582,0.3464099110523268,Estándar Senior,92406.1,4588.22,-0.07282715112776736,-0.42478996275636516,-2.1376865505583376,2
167,99,7231.45,1990-02-20,1,99,77,porrismo,España,2017-04-20,49565.88,7964.0,9701.07,España,0.9917226461555804,0.7966389916975093,0.9699812970415779,Premium Senior,124959.46,6204.58,1.187890272276834,0.34212981266280806,0.4964159624691001,0
169,10,2056.12,1985-06-20,19,10,76,pretty cure,España,2002-02-28,25644.82,2419.0,7028.93,Corea del Sur,0.5032121409903009,0.24197259177753325,0.6999817113156435,Básico,35529.75,1764.15,-2.0141273580859202,0.30272902465828067,1.3739873352818242,3
170,1,8553.83,,3,1,82,acampar,Desconocida,1984-12-25,37424.31,4687.0,8629.5,Estados Unidos,0.7437702354263066,0.4688406521956587,0.8617072335283116,Premium Senior,147810.18,7339.19,1.953044318902115,0.552963020163621,1.061671888335228,0
171,18,5347.575,1990-05-29,5,18,47,"comida,viajes",España,2015-04-30,3891.28,4930.0,6148.62,Estados Unidos,0.05896624158061271,0.493147944383315,0.6110330277472685,Estándar Senior,92406.1,4588.22,0.020582989538559995,-1.9544235386544508,0.22395577953830634,1
172,18,2425.38,2023-03-19,13,18,47,"comida,viajes",España,2015-04-30,3891.28,4930.0,6148.62,Estados Unidos,0.05896624158061271,0.493147944383315,0.6110330277472685,Básico,41910.57,2080.98,-1.746025107035756,-2.044585775986504,0.28285342476559366,3
176,66,976.84,2002-12-20,10,66,59,"comida,viajes",Israel,1987-07-01,49377.04,4930.0,319.78,Japón,0.9878661981639192,0.493147944383315,0.022072724296567682,Básico,16879.8,838.13,-2.8800428490213936,2.738300096430574,-1.2749914742219364,3
177,55,5931.29,2019-09-16,3,55,50,politica,Colombia,2002-03-23,39580.37,6061.0,823.58,Desconocido,0.7878008076403579,0.6062818845653696,0.07297791312975974,Estándar Senior,102492.69,5089.05,0.15995207531780836,1.6747637250157055,-1.6040429250253891,0
178,76,9144.88,2018-01-10,14,76,87,alfareria,Palestina,1999-12-28,13722.23,9881.0,1788.23,Rusia,0.259731690551294,0.9883965189556867,0.17044851735353644,Premium Senior,158023.53,7846.31,2.1983635034975486,-0.888261007725509,-3.23761572058177,2
179,23,2000.0,2020-04-15,2,23,39,historia,Perú,2002-01-08,42085.42,2603.0,8741.42,Desconocido,0.8389583751128813,0.2603781134340302,0.8730159050928428,Básico,34560.0,1716.0,-2.017805314498759,0.7032969668450452,2.3784757412545496,3
180,11,5347.575,2014-02-28,7,11,54,lectura,Estados Unidos,1997-08-27,28927.91,4930.0,719.41,Canadá,0.5702586662865493,0.493147944383315,0.06245232059154294,Estándar Senior,92406.1,4588.22,-0.18541976285262365,1.1975910003019992,-1.3844492499247048,0
181,91,2007.67,2015-02-12,11,91,18,beisbol,Colombia,2013-09-09,11311.42,4930.0,5572.91,Canadá,0.21049867115510054,0.493147944383315,0.5528618759744282,Básico,34692.54,1722.58,-2.0204677980782435,-1.6934894018576747,0.4418063053047469,3
182,2,2662.53,2013-04-23,20,2,89,pretty cure,Argentina,1986-07-03,43515.24,3384.0,499.8,Corea del Sur,0.868157837448389,0.3385015504651395,0.04026238704716561,Básico,46008.52,2284.45,-1.865664519241923,3.0133127165291653,-1.0605876305204909,0
183,89,5347.575,1986-04-01,5,89,70,historia,Botsuana,,23209.42,7491.0,9031.56,Japón,0.4534769501467713,0.7493247974392317,0.9023323629889569,Estándar Senior,92406.1,4588.22,0.07893708241341137,-1.506355675165054,0.2820516418717677,1
184,61,5347.575,1991-10-30,18,61,51,historia,Egipto,2014-09-13,47393.68,5714.0,3848.69,Canadá,0.9473624664929727,0.5715714714414324,0.37864245419998116,Estándar Senior,92406.1,4588.22,-0.12417007618209801,1.6686412732583253,-0.4119840438748322,0
185,53,1552.98,2006-11-30,7,53,33,programar,Perú,2007-09-05,26447.36,2917.0,3592.23,Desconocido,0.5196014323016116,0.2917875362608783,0.3527291061885472,Básico,26835.49,1332.46,-2.4014261943349613,0.5132693548061504,0.4890024930244345,3
186,96,6714.5,2014-12-23,16,96,83,mamposteria,Colombia,,20706.97,3023.0,4520.46,Desconocido,0.40237247928925696,0.30239071721516453,0.4465197442009209,Estándar Senior,116026.56,5761.04,0.7421636952042241,0.56217593405713,0.13703508343741638,0
187,18,1027.72,2002-05-14,14,18,47,"comida,viajes",España,2015-04-30,3891.28,4930.0,6148.62,Estados Unidos,0.05896624158061271,0.493147944383315,0.6110330277472685,Básico,17759.0,881.78,-2.5909803642840945,-2.087709690445371,0.31102372188515365,3
188,21,8423.36,1992-10-02,7,21,64,geografia,Estados Unidos,2003-01-05,16439.02,9906.0,7776.44,México,0.31521336466305916,0.9908972691807543,0.7755119568589133,Premium Senior,145555.66,7227.24,1.935937052066055,-2.288469800491835,-1.0210692327982092,2
189,25,4124.94,2003-03-14,11,25,33,carpinteria,Israel,2003-03-02,25644.82,6777.0,7116.51,Desconocido,0.5032121409903009,0.6779033710113034,0.7088310095252722,Estándar Joven,71278.96,3539.2,-0.7140384453050851,-1.174158077746769,0.2832608924952654,1
190,17,5428.81,2019-05-03,17,17,45,escultura,Australia,2022-09-10,29429.56,7161.0,9984.75,Desconocido,0.5805032497170564,0.7163148944683405,0.9986450206783383,Estándar Senior,93809.84,4657.92,0.1485179603948773,-1.4440218408045173,0.9973956143861796,1
191,80,9460.34,1986-03-15,9,80,24,herreria,Brasil,2004-09-25,47555.83,3376.0,9812.03,Corea del Sur,0.9506738573097906,0.33770131039311796,0.9811929678493012,Premium Joven,163474.68,8116.97,2.5230937443873906,0.755967838630295,2.510777925336701,1
192,51,9544.69,2005-12-05,8,51,88,manga,Costa Rica,,36396.76,2340.0,7773.72,Desconocido,0.7227858405214578,0.2340702210663199,0.7752371213812908,Premium Senior,164932.24,8189.34,2.5094926222348315,1.326035462455111,1.488877724455273,0
193,40,3857.5,2010-02-04,4,40,46,pasear,Estados Unidos,,44627.91,6820.0,2580.23,Estados Unidos,0.8908805338415361,0.6822046613984195,0.2504741417201265,Estándar Senior,66657.6,3309.74,-1.0459712935252206,1.374505659757648,-1.1546725216711295,3
194,65,8922.17,1990-07-04,6,65,63,series,Estados Unidos,2024-08-02,16955.73,8898.0,2043.61,España,0.32576550002511884,0.8900670201060318,0.1962527395135614,Premium Senior,154175.1,7655.22,2.0645585042954546,-0.7369412187197979,-2.563201709389266,2
196,4,9138.64,2023-12-01,3,4,31,geografia,Sudafrica,1986-01-07,5205.68,7693.0,4795.67,México,0.08580862264521619,0.7695308592577773,0.47432763824376084,Premium Joven,157915.7,7840.95,2.2974061554928364,-2.2808078025453358,-1.0724950540578992,2
197,69,5635.75,2017-03-18,10,69,62,series,Italia,1989-07-01,23224.1,6010.0,1118.41,Desconocido,0.4537767418038227,0.6011803541062318,0.10276826013986298,Estándar Senior,97385.76,4835.47,0.017119717980829008,0.519264230599745,-1.753845845826237,2
198,14,1919.14,2019-11-30,3,14,76,deportes,Botsuana,,49553.23,967.0,3581.3,Desconocido,0.9914643107017862,0.09672901870561168,0.3516247121553063,Básico,33162.74,1646.62,-2.2530317761142027,3.200568416726586,0.9658724325140426,0
200,23,1725.09,2020-06-29,12,23,39,historia,Perú,2002-01-08,42085.42,2603.0,8741.42,Desconocido,0.8389583751128813,0.2603781134340302,0.8730159050928428,Básico,29809.56,1480.13,-2.184001058690196,0.6948148478281467,2.3840166068255044,3
201,43,2007.72,2024-02-06,11,43,28,videojuegos,Sudafrica,1987-07-02,4662.35,1541.0,5096.815,Japón,0.07471285963256326,0.15414624387316195,0.5047560683572416,Básico,34693.4,1722.62,-2.0506015280500844,-1.1614294435133408,1.2749830895504244,3
202,78,6576.15,1995-08-28,6,78,23,geografia,Egipto,1995-11-21,6760.73,9285.0,7092.54,Corea del Sur,0.11756550386441247,0.9287786335900771,0.7064090218787227,Estándar Joven,113635.87,5642.34,0.8259208939161888,-3.221507626052706,-0.7144090558309999,2
203,100,5347.575,2016-11-05,7,100,41,television,Sudafrica,1984-01-22,27925.61,3982.0,9875.0,Desconocido,0.5497899212005389,0.39831949584875465,0.9875556112411752,Estándar Senior,92406.1,4588.22,0.07576583304963551,-0.8144196580444629,2.061149956965591,1
204,53,6040.3,2006-08-05,7,53,33,programar,Perú,2007-09-05,26447.36,2917.0,3592.23,Desconocido,0.5196014323016116,0.2917875362608783,0.3527291061885472,Estándar Joven,104376.38,5182.58,0.31137666131534086,0.6517224590235039,0.3985592869316508,0
205,69,9139.04,1986-05-27,10,69,62,series,Italia,1989-07-01,23224.1,6010.0,1118.41,Desconocido,0.4537767418038227,0.6011803541062318,0.10276826013986298,Premium Senior,157922.61,7841.3,2.1350304230313766,0.6273558713021611,-1.8244557074990082,2
206,48,2567.95,,1,48,66,deportes,Alemania,1986-08-22,25644.82,8101.0,8979.48,Corea del Sur,0.5032121409903009,0.8103431029308793,0.8970700719321236,Básico,44374.18,2203.3,-1.6017131805931875,-1.5888630000275714,0.17512658459174305,3
207,72,7697.74,1995-01-14,1,72,46,"comida,viajes",Chile,2023-12-08,11236.15,678.0,9910.42,Japón,0.20896152415058689,0.06782034610383116,0.9911345349975699,Premium Senior,133016.95,6604.66,1.5025508129072342,-1.150620471348303,2.935016719565189,1
208,22,3344.49,1989-02-25,12,22,69,acampar,Costa Rica,1997-12-29,26794.98,8642.0,965.88,Canadá,0.5267004497283291,0.8644593378013404,0.08735625447744377,Estándar Senior,57792.79,2869.57,-1.3610640427805079,0.1938345008772959,-2.6785811498319156,3
210,27,7957.39,2015-06-17,3,27,88,alfareria,Rusia,2018-11-15,34060.07,10.0,7627.45,Nicaragua,0.6750664830885239,0.0010003000900270082,0.7604576414872236,Premium Senior,137503.7,6827.44,1.532154441496232,1.6946619581816202,2.2385624741609464,0
211,8,5347.575,2021-03-14,4,8,78,el yesero,Rusia,1986-01-23,19178.43,6014.0,7080.82,Ucrania,0.3711569793254035,0.6015804741422427,0.7052248043060252,Estándar Senior,92406.1,4588.22,0.01685245331728656,-0.9343412205892553,0.026543725463485768,1
212,60,3525.15,2001-07-25,11,60,80,porrismo,Costa Rica,1992-08-29,25644.82,1195.0,3256.57,Desconocido,0.5032121409903009,0.11953586075822746,0.31881319574045425,Estándar Senior,60914.59,3024.58,-1.2449319728451749,1.519518641652551,0.47967363793679524,0
213,50,2591.76,2013-11-22,20,50,72,pesca,R.D Congo,2008-04-15,3133.64,4930.0,336.01,Desconocido,0.0434938879669592,0.493147944383315,0.023712643341352736,Básico,44785.61,2223.73,-1.8183570638038904,-0.5374833658046191,-1.8725442222679998,3
214,91,1868.53,2012-07-13,17,91,18,beisbol,Colombia,2013-09-09,11311.42,4930.0,5572.91,Canadá,0.21049867115510054,0.493147944383315,0.5528618759744282,Básico,32288.2,1603.2,-2.1045842004141115,-1.6977824440132196,0.44461069527227065,3
215,45,10375.4,1993-08-23,11,45,74,porrismo,Estados Unidos,,18247.94,6601.0,6962.73,Japón,0.35215472190239455,0.660298089426828,0.6932927007940926,Premium Senior,179286.91,8902.09,3.0605834350220493,-1.0080581055452347,-0.2844662910285427,2
218,73,1011.18,1987-08-24,13,73,76,carpinteria,Ucrania,2000-06-03,22942.22,6797.0,173.19,Desconocido,0.44802025186583555,0.6799039711913574,0.007260910816897934,Básico,17473.19,867.59,-2.8034153563708526,0.5289804855478862,-2.3702543483543677,3
219,96,5347.575,2003-04-30,10,96,83,mamposteria,Colombia,,20706.97,3023.0,4520.46,Desconocido,0.40237247928925696,0.30239071721516453,0.4465197442009209,Estándar Senior,92406.1,4588.22,-0.08420845310963197,0.5200004442553159,0.16458583094699758,0
221,32,473.64,1990-02-04,5,32,41,la uas,Perú,2007-04-20,22126.5,9195.0,9997.56,Desconocido,0.4313618015599786,0.9197759327798339,0.999939374526995,Básico,8184.5,406.38,-2.8157510858011627,-2.680191855636896,0.37889569578506493,3
222,36,7330.33,1987-04-16,20,36,60,futbol,Canadá,2022-08-30,45915.86,9862.0,5096.815,Desconocido,0.9171827589572968,0.9864959487846354,0.5047560683572416,Premium Senior,126668.1,6289.42,1.142500506294593,0.4448615605259754,-1.5424356191838517,2
223,76,6932.94,1996-08-23,16,76,87,alfareria,Palestina,1999-12-28,13722.23,9881.0,1788.23,Rusia,0.259731690551294,0.9883965189556867,0.17044851735353644,Estándar Senior,119801.2,5948.46,0.8611369271688444,-0.9565089344589434,-3.1930333954844197,2
224,9,5347.575,2019-02-08,13,9,41,historia,Perú,,19613.31,5189.0,8120.63,Afganistán,0.3800380008389266,0.5190557167150145,0.8102897594482273,Estándar Senior,92406.1,4588.22,0.050764400140289975,-1.3401518210430992,0.9940746840447732,1
225,73,5347.575,1998-09-17,3,73,76,carpinteria,Ucrania,2000-06-03,22942.22,6797.0,173.19,Desconocido,0.44802025186583555,0.6799039711913574,0.007260910816897934,Estándar Senior,92406.1,4588.22,-0.18185309287531518,0.6627769508988615,-2.457655648300854,2
226,66,1281.85,,15,66,59,"comida,viajes",Israel,1987-07-01,49377.04,4930.0,319.78,Japón,0.9878661981639192,0.493147944383315,0.022072724296567682,Básico,22150.37,1099.83,-2.6956491824800115,2.747710981367349,-1.2811390475151687,3
227,55,466.65,1986-01-30,10,55,50,politica,Colombia,2002-03-23,39580.37,6061.0,823.58,Desconocido,0.7878008076403579,0.6062818845653696,0.07297791312975974,Básico,8063.71,400.39,-3.143688082241438,1.506156104274486,-1.4939015607149686,3
228,75,6131.2,1996-09-18,12,75,87,geografia,Egipto,2024-09-29,45447.92,3235.0,1154.26,Corea del Sur,0.9076265935621579,0.32359707912373714,0.10639063215191127,Estándar Senior,105947.14,5260.57,0.24583082036490886,3.13445531865936,-0.8273012305477597,0
229,77,5502.07,2023-12-27,8,77,18,deportes,Egipto,,11935.41,1457.0,6688.03,Desconocido,0.22324165453953596,0.1457437231169351,0.6655363384033068,Estándar Joven,95075.77,4720.78,0.09597244275723227,-0.9498715399401985,1.9200602090666503,1
230,19,4779.83,2007-05-16,3,19,79,lectura,Botsuana,1992-12-04,46451.23,4930.0,2417.43,Argentina,0.9281159646409219,0.493147944383315,0.2340244300447719,Estándar Senior,82595.46,4101.09,-0.521269478688831,2.393281641573563,-0.8742004556861795,0
