Customer_ID,Timestamp,ingresos,puntos_lealtad,gastos_mensuales,pais
531,17/03/2007,5980.27,6237.0,8328.9,Japon
532,28/07/2015,11575.27,1178.0,8342.06,corea
533,31/12/1989,14965.72,,3063.18,nicaragua
534,11/12/1985,43812.95,9008.0,2528.07,japon
535,27/06/2010,24537.1,5238.0,1167.09,us
536,07/10/2008,7930.16,4140.0,481.68,ucraia
537,10/03/2012,42714.57,4818.0,992.8,Ucrania
538,08/12/2019,47481.91,4947.0,6958.4,us
539,16/08/1990,20726.65,458.0,,España
540,17/08/2019,49299.95,7270.0,4654.06,Canadá
541,04/11/2005,24354.05,,8573.59,india
542,14/08/2000,34977.22,8314.0,4213.1,ES
543,24/11/2006,17035.0,2229.0,1910.17,japon
544,27/05/2009,,,3911.87,españa
545,01/10/1993,43355.13,5372.0,,ES
546,22/02/1987,33725.59,8269.0,7260.93,Ucrania
547,08/01/1993,43720.49,3519.0,3477.27,ES
548,18/01/2004,11712.82,4287.0,2099.44,Argentina
549,03/02/2001,34569.13,7457.0,2622.25,argentinaAfganistan
550,09/10/1991,9135.34,1122.0,4143.52,españa
551,13/10/2012,22275.67,5920.0,9063.7,peruColombia
552,13/02/2019,14668.67,8954.0,7682.13,ucraia
553,16/11/2006,35714.87,758.0,4837.2,NICA
554,,,653.0,4038.5,españa
555,28/07/2005,35716.35,7187.0,,COL
556,21/05/2014,44180.0,9146.0,3609.42,RUS
557,25/05/1984,47143.44,4069.0,4272.34,México
558,17/04/2018,49419.55,6237.0,,India
559,31/07/2012,3133.17,2656.0,2174.67,Argentina
560,14/01/2014,31449.48,1315.0,6154.95,MEXICO
561,23/07/1999,10789.55,4526.0,,Estados Unidos
562,23/09/2023,29467.19,1060.0,9335.96,mx
563,11/12/1993,39473.86,9784.0,5968.01,ARG
564,04/08/1994,24298.89,8037.0,4371.55,china
565,02/10/2019,46121.13,4916.0,7153.14,COREA
566,09/10/2011,,1008.0,155.14,PE CAUSA
567,14/12/1984,23736.73,6149.0,9801.59,ucraia
568,03/05/2008,,4892.0,5772.45,mx
569,29/07/2017,48321.38,790.0,9588.76,india
570,12/08/1998,43561.03,,438.21,USA
571,13/01/2009,41240.56,8053.0,1485.59,nicaragua
572,16/11/2011,26433.99,9709.0,261.55,mx
573,04/04/2003,9449.43,7995.0,6394.41,Canadá
574,26/12/2001,44561.93,567.0,1910.17,Rusia
575,16/08/2003,31469.82,1837.0,5111.11,USA
576,25/04/1988,49302.9,735.0,1679.88,mx
577,,48310.14,1267.0,1414.96,Estados Unidos
578,26/07/1999,16917.26,1470.0,3418.93,argentinaAfganistan
579,06/07/2004,11095.96,7327.0,598.43,ARG
580,09/07/2020,,7912.0,1185.35,Ind
581,23/05/2006,42166.55,3423.0,5980.08,UCRANIA
582,25/01/1990,43288.5,8416.0,9161.8,
583,10/03/1994,45450.27,2408.0,6546.29,Argentina
584,,9109.55,7532.0,7044.67,india
585,,38418.74,1431.0,1850.1,rusia
586,02/12/2014,30036.36,3809.0,,COL
587,01/08/2021,34749.58,3819.0,,CHINA
588,29/07/2007,11078.86,7556.0,3547.72,corea
589,08/12/2013,8006.91,5505.0,878.47,Argentina
590,03/06/1999,43541.17,,2150.92,india
591,01/09/1999,39078.37,2092.0,7671.12,
592,27/01/2018,2389.13,3838.0,5692.82,afganistan
593,01/08/1992,2472.72,1110.0,,CHINA
594,18/09/1990,3040.89,502.0,5555.44,ucraia
595,28/01/2011,9297.52,955.0,,CA
596,01/07/2024,10955.92,8165.0,5485.1,peruColombia
597,02/01/2002,3769.23,4815.0,5303.81,ucraia
598,24/05/2012,3293.97,7558.0,2605.44,
599,12/11/1991,12486.72,8543.0,8471.17,jap
600,11/12/1995,41010.52,8202.0,4196.46,Rusia
601,01/04/1999,28908.09,4815.0,5415.53,China
602,09/08/2009,,,4361.48,Argentina
603,10/07/1985,17938.23,5894.0,,Canadá
604,27/01/2003,24323.64,9220.0,,canada
605,26/04/2006,48656.25,6602.0,5348.18,india
606,08/03/2000,23829.52,7236.0,760.55,España
607,25/03/2014,13424.95,5965.0,9715.88,nicaragua
608,22/02/1984,28464.31,7066.0,452.03,Ind
609,05/04/2017,38436.55,2119.0,6183.11,nicaragua
610,28/04/2020,48682.68,1465.0,3642.36,COREA
611,29/03/2024,36619.21,5492.0,2947.43,COREA
612,18/05/2012,31340.56,9007.0,8835.45,RUS
613,03/04/1999,,3280.0,9272.41,México
614,13/08/1998,49476.66,9566.0,6852.75,ucraia
615,31/01/2024,3054.43,,4831.74,China
616,14/10/1993,37400.13,9155.0,2713.25,españa
617,11/10/2020,22232.53,,5446.11,Ucrania
618,08/01/2021,43503.94,498.0,6497.41,COREA
619,17/02/1991,26491.29,3352.0,7418.78,india
620,30/12/2000,37134.98,5521.0,1713.46,colombia
621,10/02/2008,40262.64,2508.0,6781.85,Ind
622,25/10/2007,49697.93,5007.0,4213.94,argentinaAfganistan
623,01/08/2015,31875.8,1663.0,,MEXICO
624,21/04/1996,42400.52,1954.0,6991.44,españa
625,09/11/2021,28143.09,,9526.31,Rusia
626,,15804.68,7361.0,4622.7,Nicaragua
627,10/03/2009,41891.3,2865.0,9403.4,RUS
628,06/06/2006,25380.44,7430.0,816.32,Japon
629,,10592.27,6895.0,6897.26,nicaragua
630,23/04/2016,3417.57,6896.0,3274.46,ES
631,,18072.36,8504.0,6168.49,japon
632,27/11/1989,,,4531.35,China
633,27/01/1997,16081.99,6498.0,9747.34,peruColombia
634,22/11/2017,13409.45,,891.49,india
635,11/02/1997,47597.74,8671.0,776.04,china
636,13/11/2009,,7827.0,9325.27,china
637,17/02/2005,30960.3,6577.0,5760.39,MEXICO
638,22/07/2009,12809.45,3496.0,5333.73,ucraia
639,21/04/2022,,3491.0,,Estados Unidos
640,22/03/1983,46540.55,6077.0,9658.78,nicaragua
641,25/05/1985,9450.51,6489.0,8877.77,CA
642,13/08/2019,36661.89,3707.0,1853.52,us
643,01/07/2004,49849.09,6198.0,8109.61,Nicaragua
644,16/05/2006,48982.39,4800.0,7856.37,ES
645,15/04/1987,9457.66,215.0,2312.44,india
646,18/02/1983,40703.16,3814.0,7113.04,japon
647,12/08/1986,9710.54,2718.0,2422.15,ARG
648,14/06/1995,15144.86,1337.0,3490.05,USA
649,25/12/1984,40502.04,7543.0,7834.03,España
650,20/06/2006,23136.19,2305.0,9332.56,CHINA
651,,12840.98,228.0,,Peru
652,23/10/2005,,8184.0,8590.06,Peru
653,14/02/2007,21223.66,4641.0,9215.89,india
654,,8911.63,839.0,9641.81,ARG
655,29/10/2011,43258.42,901.0,9675.97,china
656,09/10/2021,38652.13,5610.0,9939.79,nicaragua
657,31/05/1992,26394.02,6959.0,4090.39,COL
658,30/12/2017,30241.12,9673.0,187.04,RUS
659,25/02/2017,16027.07,6087.0,,COL
660,20/02/2004,40060.8,615.0,4379.55,mx
661,01/11/2010,5637.14,457.0,797.42,ARG
662,23/12/1987,31233.99,4019.0,2326.25,Canadá
663,08/04/1986,,5349.0,,corea
664,15/11/2002,28359.74,6388.0,8982.96,Argentina
665,16/10/1986,21807.89,2520.0,8139.65,ARG
666,19/07/1994,13577.05,6448.0,,UCRANIA
667,,43409.3,4531.0,2364.51,CHINA
668,21/12/1993,14311.23,7895.0,4478.69,China
669,06/06/2005,27187.12,2003.0,3648.79,ucraia
670,14/12/2024,8564.17,4901.0,1544.07,nicaragua
671,21/01/1991,6238.3,9330.0,7716.16,ES
672,20/11/2005,46062.47,2703.0,723.6,colombia
673,,,3657.0,7372.07,Canadá
674,23/02/1983,41822.32,3251.0,8543.83,japon
675,01/08/2003,38092.79,5354.0,5340.37,afganistan
676,01/07/2005,41330.02,3957.0,1575.33,japon
677,12/08/1985,20077.54,8985.0,5897.21,COREA
678,08/12/2013,12262.63,4826.0,4188.34,Argentina
679,10/12/2016,7958.23,7977.0,2838.28,rusia
680,31/05/2000,1395.35,3953.0,5729.31,España
681,07/02/2013,49846.55,3131.0,,india
682,21/02/2022,1088.66,,7440.28,mx
683,,37381.24,6756.0,,RUS
684,14/10/2019,19170.18,7893.0,5431.96,corea
685,06/05/1991,15693.26,5685.0,2448.65,españa
686,26/10/2003,27204.74,3277.0,9284.9,rusia
687,30/05/2011,32246.68,6980.0,5983.08,mx
688,,29094.71,561.0,9202.33,Rusia
689,08/01/1995,,2526.0,7128.52,Ucrania
690,23/06/1987,36878.29,3520.0,2043.76,Peru
691,03/11/2014,7950.3,7655.0,9603.57,Argentina
692,23/11/2010,4676.56,549.0,6745.57,Canadá
693,07/03/1992,17868.06,1916.0,960.92,Estados Unidos
694,29/03/1989,15976.5,1308.0,8890.13,india
695,13/06/2017,18668.02,3904.0,,us
696,22/10/2019,45260.8,7455.0,1650.36,Ind
697,24/01/2000,9384.21,2560.0,346.35,India
698,14/12/1996,2934.16,8923.0,3186.97,Nicaragua
699,24/12/1991,,9813.0,574.28,japon
700,30/11/2009,26625.22,1602.0,8372.94,peruColombia
701,29/08/2000,12718.44,6461.0,7850.6,corea
702,17/03/1983,41793.19,6841.0,1731.73,MEXICO
703,12/11/2020,33594.97,5651.0,6151.83,PE CAUSA
704,25/07/1986,45480.09,380.0,1235.8,AFG
705,07/03/1984,23056.56,4013.0,8767.33,Ind
706,16/03/2018,21775.51,8010.0,4815.53,UCRANIA
707,24/08/1994,14963.13,2792.0,4202.68,Estados Unidos
708,19/08/1987,27522.55,7254.0,128.52,corea
709,28/07/1991,22455.18,1028.0,4073.92,ucraia
710,02/03/2021,42953.92,541.0,3392.51,mex
711,18/04/1993,24988.86,3870.0,8773.88,RUS
712,10/07/1996,34493.9,252.0,3534.81,corea
713,23/04/2003,39779.83,8854.0,1570.77,AFG
714,26/11/2001,,3793.0,2230.8,canada
715,14/12/2017,48228.75,9839.0,1815.14,Argentina
716,29/09/1996,21890.04,666.0,4187.15,colombia
717,30/03/2001,19250.51,1105.0,7970.18,India
718,02/04/1985,35331.96,7009.0,3940.89,CHINA
719,17/10/2011,36034.69,4681.0,1404.18,Japon
720,16/08/1990,20597.85,3921.0,5304.23,AFG
721,11/10/1996,7205.83,3542.0,434.2,China
722,24/07/1998,27620.77,7256.0,2732.76,ES
723,12/10/1987,44189.48,5258.0,8228.14,canada
724,,11620.98,9424.0,8589.31,us
725,14/12/2014,9821.13,7290.0,594.93,AFG
726,04/07/2011,,8491.0,1475.07,argentinaAfganistan
727,10/02/2014,18413.81,5699.0,,mex
728,11/02/1987,13748.74,2709.0,8929.55,ARG
729,06/07/2000,22583.98,9801.0,3040.81,corea
730,24/11/2018,10772.62,840.0,6916.25,nicaragua
731,11/02/2015,6688.29,5230.0,2905.25,argentinaAfganistan
732,,1238.82,3760.0,3332.27,ES
733,03/04/2017,47246.78,98.0,3824.05,corea
734,,,2577.0,9192.86,USA
735,10/04/1990,43460.9,6985.0,2940.78,us
736,07/07/2020,1453.66,9188.0,1401.62,MEXICO
737,05/09/2005,32937.46,847.0,4915.89,us
738,04/06/2008,8945.5,7186.0,7251.52,CA
739,10/04/1986,28547.55,,1293.78,CA
740,09/10/2011,43805.11,,6543.19,ARG
741,04/07/2023,43453.53,4604.0,123.67,rusia
742,23/03/1996,21730.89,4450.0,1285.04,ES
743,05/10/1988,15067.56,1426.0,3639.49,CA
744,17/07/2003,49667.98,,5052.2,rusia
745,,42692.32,,1985.52,Ucrania
746,,40252.81,,6981.06,mx
747,19/05/2000,9869.96,3453.0,8730.05,mex
748,15/05/2022,40528.34,2805.0,7475.42,india
749,26/07/2011,43418.2,861.0,8540.9,México
750,22/11/1998,9635.39,9254.0,7662.03,España
751,08/06/1984,28265.59,3129.0,769.48,NICA
752,01/11/2020,10134.41,5802.0,9024.21,COL
753,22/02/2011,34966.6,6467.0,2331.86,COL
754,04/12/2005,4453.34,651.0,6842.66,España
755,28/11/1987,23588.2,1688.0,7181.57,mex
756,12/10/2003,25704.5,2518.0,8068.23,China
757,01/08/2012,35402.72,9562.0,7139.15,India
758,29/09/2022,22440.41,482.0,886.4,ARG
759,07/04/2018,,,3316.69,México
760,12/11/2024,21642.29,4343.0,3843.29,us
761,09/01/2016,,6255.0,391.01,Peru
762,05/04/1984,25671.13,387.0,9691.78,AFG
763,,1122.18,517.0,3166.58,España
764,29/12/1987,29924.08,4493.0,5785.66,japon
765,15/03/1990,34382.9,9839.0,,us
766,02/04/1984,48423.05,8988.0,6927.46,Peru
767,,19119.49,1764.0,251.91,us
768,16/11/2002,48196.39,1497.0,,COL
769,18/11/2017,1572.4,4233.0,973.37,china
770,,14520.82,8632.0,2875.14,afganistan
771,05/04/1983,36863.4,5098.0,6450.63,afganistan
772,24/01/2016,,5277.0,4912.76,MEXICO
773,15/04/2007,,1603.0,4115.22,COREA
774,,,5396.0,9017.07,COREA
775,28/09/2003,46828.13,,,AFG
776,05/03/1993,15489.07,8381.0,339.04,España
777,19/07/2006,1197.88,7990.0,412.92,rusia
778,,30831.4,,4775.34,china
779,08/08/1987,43550.97,9140.0,,Ind
780,18/11/2009,24892.68,7516.0,2276.37,ARG
781,20/07/2009,40650.95,,9581.62,COL
782,20/10/2004,,4173.0,7437.72,MEXICO
783,02/03/1991,33349.18,1508.0,9960.12,México
784,16/04/2018,41842.14,,6608.37,rusia
785,06/10/1995,42599.44,2789.0,1582.3,india
786,23/11/2015,11121.86,6524.0,6571.41,PE CAUSA
787,04/07/1985,8133.72,1604.0,9415.36,China
788,13/05/1991,36761.88,2864.0,2931.98,España
789,03/12/2008,35146.77,3567.0,3055.43,España
790,08/07/1991,10415.97,4080.0,4294.07,Peru
791,20/01/2020,12723.04,8200.0,7087.15,nicaragua
792,19/09/1997,28458.24,7696.0,2388.62,ucraia
793,09/09/1987,47466.43,7680.0,2859.28,MEXICO
794,30/09/1991,32559.3,4064.0,8900.74,Ind
795,26/11/2003,36018.84,6375.0,,Estados Unidos
796,26/09/2017,35497.97,4242.0,6119.74,USA
797,05/08/1994,4138.04,,4742.58,us
798,02/02/1992,24854.92,2716.0,4929.97,mex
799,08/05/2018,,6966.0,5065.59,rusia
800,14/07/1990,6935.95,520.0,9415.03,Ind
801,17/06/2007,8880.44,2447.0,6298.07,corea
802,08/05/2019,38627.12,7091.0,3397.75,ES
803,22/10/2017,25336.56,,293.09,peruColombia
804,26/05/2020,45907.82,1093.0,3904.84,China
805,20/06/2006,,4965.0,8939.66,japon
806,15/05/2006,48348.35,9674.0,5082.1,México
807,11/03/1983,28970.58,3622.0,,Estados Unidos
808,16/05/2004,37996.25,5967.0,,
809,20/06/2007,12613.64,9602.0,8773.88,argentinaAfganistan
810,27/11/1987,,9577.0,9873.6,COL
811,09/02/2010,41617.69,2421.0,9110.31,peruColombia
812,,2353.23,,7326.67,us
813,,47250.27,4090.0,6023.31,mx
814,07/05/2004,37780.95,1537.0,4174.79,Argentina
815,11/04/1995,25428.94,,1628.83,AFG
816,15/01/2005,27966.71,394.0,3667.09,ARG
817,26/03/2005,27733.36,7644.0,7763.38,Peru
818,17/02/1987,44893.35,,8642.4,NICA
819,,28594.79,1382.0,164.35,india
820,24/10/2019,26781.87,1843.0,8156.41,corea
821,05/09/1994,17229.79,811.0,7046.64,España
822,01/08/2016,1754.01,7845.0,5118.09,ES
823,28/06/1987,4080.39,,7174.7,mex
824,28/01/1997,16533.65,8631.0,2196.38,Ucrania
825,17/10/2024,15513.38,4220.0,5984.27,Nicaragua
826,15/02/2019,43052.16,8792.0,4610.04,india
827,31/03/1984,31962.56,8559.0,1257.28,afganistan
828,26/09/1991,42066.69,8049.0,5898.88,Peru
829,01/12/2013,32830.06,8033.0,4932.28,japon
830,29/04/2007,7281.88,839.0,8831.17,jap
831,23/12/2020,26727.6,,4294.1,jap
832,28/10/2020,35755.0,507.0,2734.0,us
833,22/10/1987,,697.0,4610.57,COL
834,04/08/2024,34135.62,2637.0,1722.35,
835,22/09/1993,11768.75,9684.0,6691.03,Rusia
836,,48086.34,5392.0,8449.56,corea
837,,37400.63,9398.0,,peruColombia
838,11/01/2016,4133.38,,6939.49,ES
839,18/10/2015,23234.99,2112.0,9094.73,PE CAUSA
840,15/02/2009,16580.75,1074.0,2759.78,España
841,04/02/1995,26802.69,6091.0,1949.21,españa
842,11/09/2021,43532.72,6653.0,8869.74,ucraia
843,10/01/1984,14834.25,8380.0,7314.8,china
844,,22510.31,,6017.07,México
845,18/10/2006,43077.9,,2211.31,Rusia
846,21/03/2007,10753.11,8276.0,,AFG
847,05/06/1983,49648.65,3034.0,,MEXICO
848,01/09/1994,42559.53,4161.0,,RUS
849,13/04/2013,49500.3,5964.0,8044.94,COL
850,15/05/1985,19301.5,6370.0,5099.77,USA
851,08/09/1999,41665.9,4980.0,1702.95,corea
852,30/07/1993,39703.31,6706.0,2042.77,
853,,7472.78,2946.0,3344.36,corea
854,06/10/1996,7086.75,2177.0,6939.43,us
855,09/02/2001,18707.51,6287.0,1314.96,ES
856,18/04/2021,21785.63,7604.0,1769.78,ucraia
857,06/10/1997,8286.3,,7973.68,argentinaAfganistan
858,12/09/2005,33093.39,8887.0,9870.18,NICA
859,,12643.65,5449.0,8194.48,afganistan
860,09/06/2022,31628.04,5275.0,2559.83,china
861,21/06/2002,41318.08,,870.19,PE CAUSA
862,04/01/1984,5706.6,,8285.63,México
863,16/12/1983,6092.56,7551.0,2599.43,corea
864,12/03/2019,44861.89,3953.0,9776.09,mex
865,26/08/2001,19757.13,2484.0,6563.64,
866,03/03/1996,19854.27,,212.23,japon
867,21/08/2010,1929.4,9193.0,3354.46,RUS
868,12/01/1985,40552.51,1587.0,6738.92,afganistan
869,13/12/1984,14975.98,2007.0,4250.78,NICA
870,12/12/1985,4257.57,9722.0,6272.14,Canadá
871,17/08/1984,39981.66,5078.0,1186.68,argentinaAfganistan
872,23/12/2023,27301.9,3273.0,3266.24,corea
873,14/09/1995,11316.63,202.0,5690.91,peruColombia
874,28/05/2008,47236.63,8341.0,,USA
875,15/03/2022,7142.11,3380.0,9433.23,canada
876,11/03/2011,21959.62,8612.0,,COREA
877,13/12/2012,34665.5,7519.0,5659.18,España
878,01/11/2020,28347.31,9002.0,9394.74,españa
879,21/05/1983,33146.96,6019.0,7589.31,ES
880,25/02/1990,29067.82,6502.0,2517.64,peruColombia
881,01/03/1996,39277.79,6481.0,5881.63,us
882,05/01/2018,,7110.0,209.99,peruColombia
883,26/07/2001,21480.01,1182.0,8881.11,japon
884,07/07/2024,29625.75,5474.0,8403.17,china
885,04/03/2014,6818.87,3332.0,6904.3,España
886,04/02/1994,19606.9,4356.0,8987.44,AFG
887,29/03/1984,33984.03,5714.0,875.46,china
888,12/02/2022,40020.19,1712.0,7761.26,Nicaragua
889,26/02/2002,27880.42,9663.0,4568.61,corea
890,30/01/2015,23503.73,2371.0,447.3,PE CAUSA
891,23/06/1999,29002.59,1473.0,5758.98,Japon
892,10/01/1994,10985.18,2905.0,,canada
893,06/04/2004,,1821.0,,Argentina
894,09/12/1991,,6899.0,8994.07,colombia
895,30/03/1989,47532.2,5370.0,5184.48,ARG
896,17/10/2003,1076.77,2680.0,5738.49,España
897,20/07/1998,17844.07,2468.0,2728.27,España
898,01/09/1993,,2503.0,,MEXICO
899,19/08/1983,,4909.0,871.63,españa
900,27/02/2004,37151.3,3789.0,6244.29,CHINA
901,04/04/1983,33959.58,,5272.1,colombia
902,07/11/1996,39735.2,9240.0,3555.64,india
903,27/04/2015,9482.65,4772.0,486.71,us
904,08/09/2012,22755.98,1017.0,595.62,UCRANIA
905,28/04/1983,4470.47,1810.0,8275.96,COL
906,07/08/2009,20920.9,1793.0,2575.82,ARG
907,03/02/1988,39499.12,1254.0,2740.11,corea
908,15/08/2007,14408.64,5187.0,3052.07,mex
909,06/12/1995,16992.33,4572.0,6694.22,afganistan
910,28/04/1986,21460.07,5057.0,6261.62,ucraia
911,15/02/1988,21839.24,5479.0,3096.16,india
912,,,4173.0,845.4,ucraia
913,23/08/2014,14170.38,5238.0,8403.89,UCRANIA
914,07/11/1990,10384.58,,8615.71,Rusia
915,02/10/2023,1932.82,9997.0,9466.72,canada
916,02/04/1990,21035.81,7238.0,4259.35,Rusia
917,28/03/1986,3693.14,4058.0,1132.03,Estados Unidos
918,24/07/2019,15544.85,663.0,5870.9,CA
919,21/02/1984,34962.59,3159.0,9118.55,MEXICO
920,11/11/2006,33474.13,1781.0,4987.49,España
921,27/06/2010,32640.29,1387.0,5348.78,
922,20/02/1983,19835.32,3286.0,3745.26,us
923,,38356.88,4145.0,3301.2,colombia
924,,,9463.0,9400.09,peruColombia
925,,36965.54,1362.0,,Peru
926,16/10/2008,2270.67,,6278.31,india
927,14/12/2015,40714.65,1212.0,,AFG
928,14/09/2013,,5011.0,8849.99,
929,24/12/1999,35715.76,8034.0,5828.4,Argentina
930,26/01/2001,,2946.0,7801.21,Estados Unidos
931,12/06/2023,7007.0,1689.0,7616.25,Estados Unidos
932,24/03/1995,3489.79,8727.0,9016.58,COL
933,13/09/1990,35994.26,9635.0,5206.26,PE CAUSA
934,12/04/1993,47666.01,2152.0,6903.93,rusia
935,13/02/1992,36196.19,9075.0,1150.59,mex
936,11/07/1995,43596.06,3830.0,6159.6,Japon
937,04/10/2023,20193.11,2125.0,970.04,corea
938,17/03/1989,19742.93,1014.0,721.12,argentinaAfganistan
939,11/01/2001,33181.26,227.0,3224.79,nicaragua
940,19/09/2013,35739.66,4409.0,9916.41,corea
941,20/09/2001,23050.25,,1542.9,colombia
942,24/08/2004,43670.51,7672.0,9192.87,us
943,23/02/2020,,9944.0,3714.21,COL
944,13/11/2013,40381.65,4112.0,3546.18,nicaragua
945,25/07/1991,,4392.0,4635.43,us
946,25/09/2000,5089.74,2180.0,8003.11,RUS
947,,12940.21,2518.0,7281.69,Ucrania
948,20/08/1994,17477.61,7523.0,7151.98,Peru
949,24/10/1990,37907.19,2324.0,3086.51,corea
950,20/04/2021,,,2002.31,rusia
951,17/01/1998,36870.26,304.0,6842.02,UCRANIA
952,13/12/1993,,1928.0,,Peru
953,06/04/2000,,5937.0,8923.27,México
954,20/09/2004,42070.85,6604.0,1401.75,corea
955,17/07/1986,45871.99,478.0,6993.98,España
956,,27692.34,7426.0,2168.98,mx
957,15/01/1984,21588.56,6314.0,7598.71,
958,,42556.93,1724.0,3552.56,colombia
959,12/11/2002,21020.93,,5643.3,ARG
960,19/10/1986,1126.53,6989.0,7386.56,india
961,08/12/2021,19880.34,1421.0,592.08,Canadá
962,21/06/1993,1591.99,,5707.68,mex
963,18/04/2007,25467.08,8802.0,2210.4,Nicaragua
964,26/09/2022,41973.71,85.0,1248.96,UCRANIA
965,25/07/2012,,5839.0,4368.03,colombia
966,18/01/1986,10670.47,823.0,6811.5,colombia
967,08/11/2005,48824.98,2768.0,3584.53,us
968,20/11/1996,28536.71,8564.0,,NICA
969,05/04/2021,1931.99,255.0,4365.72,corea
970,11/07/1995,45503.28,3841.0,1985.53,Ind
971,,40664.8,8725.0,3969.18,Ind
972,17/01/2003,18052.21,777.0,4951.42,México
973,10/04/2011,,6281.0,588.2,India
974,25/07/1990,12010.46,8297.0,713.42,CA
975,04/11/2012,39150.4,7112.0,8931.41,México
976,26/01/1997,11325.37,2653.0,6299.18,corea
977,,17566.44,7202.0,,USA
978,25/04/1988,,,8547.2,COL
979,01/09/1984,39519.79,7435.0,8548.16,argentinaAfganistan
980,01/08/2009,13645.01,8454.0,2751.48,canada
981,10/02/2011,12941.6,,,Ind
982,22/07/1987,13921.04,854.0,4939.46,Rusia
983,04/08/2024,6224.54,7612.0,711.21,México
984,19/10/1999,25071.44,1372.0,9898.84,afganistan
985,19/11/2004,20741.55,7437.0,6561.61,India
986,15/08/2016,,4488.0,734.52,canada
987,10/04/2005,11547.07,4814.0,1178.86,India
988,18/01/1994,24681.55,6896.0,4604.55,nicaragua
989,,,3167.0,,USA
990,11/06/2012,9526.44,1343.0,3368.05,ucraia
991,,21851.83,8914.0,5540.68,Estados Unidos
992,03/07/2019,16200.28,6037.0,4411.3,peruColombia
993,05/01/2016,,1266.0,9602.1,afganistan
994,23/06/1985,2525.92,6123.0,5339.49,ES
995,11/12/2005,14229.63,164.0,6415.08,Canadá
996,11/11/2018,16110.31,1543.0,2452.61,ES
997,03/06/1992,,8233.0,8738.02,japon
998,17/12/2012,33376.59,597.0,2277.78,ucraia
999,05/04/1993,31127.32,9338.0,4886.94,us
1000,22/03/1984,24952.3,2680.0,165.23,NICA
1001,14/09/2008,19902.91,2777.0,7375.81,USA
1002,11/12/1998,46886.11,3989.0,8203.62,Estados Unidos
1003,16/01/1984,,5529.0,9406.8,India
1004,01/12/2001,20433.28,8589.0,8559.62,españa
1005,,41514.94,8013.0,700.92,ucraia
1006,29/12/2021,,4706.0,5025.02,RUS
1007,25/08/2004,42341.08,6711.0,,peruColombia
1008,13/02/2008,34859.88,3052.0,207.83,jap
1009,28/02/1995,9836.99,3819.0,5870.03,Peru
1010,07/09/1993,,,3090.6,USA
1011,16/07/2023,35303.83,4406.0,8831.21,colombia
1012,,44933.03,,3036.28,AFG
1013,,,910.0,2677.43,CA
1014,17/04/1984,7690.15,2148.0,3281.7,nicaragua
1015,19/09/2017,30351.05,2204.0,3408.16,jap
1016,07/09/2018,36016.01,9513.0,2653.48,India
1017,06/03/1997,27557.02,1656.0,6094.63,china
1018,17/06/2000,36677.86,5843.0,1372.3,ucraia
1019,,31522.88,8757.0,7655.7,India
1020,11/10/1999,1384.48,6023.0,,ucraia
1021,03/12/2014,27087.24,5279.0,6240.13,india
1022,25/05/1989,21084.22,607.0,6055.51,NICA
1023,21/07/2003,16699.17,8857.0,3387.26,españa
1024,02/11/1984,41096.58,7689.0,1848.62,Estados Unidos
1025,13/05/1990,48707.39,,4504.58,corea
1026,27/06/1998,31364.51,1772.0,4904.67,AFG
1027,,5899.79,4978.0,4507.57,peruColombia
1028,,29963.35,2851.0,7586.93,México
1029,04/09/2018,34890.53,3864.0,9664.37,india
1030,31/01/2010,2450.17,6410.0,463.02,CHINA
1031,10/11/2019,29348.59,,8161.3,Japon
1032,29/07/2007,18772.23,4438.0,2657.8,USA
1033,13/06/1986,9833.35,2574.0,7237.1,ARG
1034,,22360.92,1351.0,,mex
1035,28/09/1985,26291.47,1363.0,,
1036,20/10/1985,36736.67,5752.0,3858.16,China
1037,09/05/2019,9334.19,6222.0,793.85,Estados Unidos
1038,09/11/1997,31335.99,3302.0,5307.06,ES
1039,19/01/1992,4961.38,,6231.48,canada
1040,21/05/2000,,5576.0,,USA
1041,22/10/1988,13579.97,3185.0,4429.9,Rusia
1042,12/11/1990,33217.79,2856.0,2478.42,corea
1043,13/12/2004,2927.92,4394.0,7512.4,afganistan
1044,12/03/2021,47141.18,2475.0,1100.71,rusia
1045,28/11/1987,28469.34,8638.0,,USA
1046,24/03/2020,42982.95,8245.0,1504.79,Estados Unidos
1047,01/09/1998,19436.2,5043.0,6834.68,Ucrania
1048,04/10/2021,6152.59,,,peruColombia
1049,09/11/1987,1791.32,6569.0,6124.77,Canadá
1050,15/12/2024,17948.47,,5794.3,canada
1051,30/10/1993,3557.28,8636.0,6468.36,mex
1052,,7971.86,8845.0,8080.32,mx
1053,24/04/1999,38407.97,,7716.23,rusia
1054,16/01/1985,,564.0,8615.54,USA
1055,,1647.24,5816.0,9123.82,corea
1056,10/05/1999,,8922.0,6464.51,AFG
1057,19/05/1989,35067.47,2780.0,5055.66,Estados Unidos
1058,01/04/1994,,2371.0,7388.68,USA
1059,14/05/2004,11281.28,8355.0,1465.05,us
1060,06/02/1986,,4617.0,2061.84,COL
1061,07/06/2014,42851.3,2702.0,,afganistan
1062,27/02/2012,10823.58,8662.0,617.3,UCRANIA
1063,03/09/2022,9608.43,,7814.34,peruColombia
1064,10/05/1984,17831.21,5547.0,5425.07,españa
1065,06/11/1984,23528.98,8370.0,2273.43,China
